FONTE,TIPO,ID,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO_EXPANDIDO,Procedimento de projeto de controladores aplicados a regulação de tensão de geradores de indução auto-excitado,2010,Português,I CICPG,Florianópolis-SC,2010,"['Scherer, L. G. and', 'CAMARGO, R. F. and', 'PINHEIRO, Humberto and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Synchronization Methods Applied on Active Power Filters ? A Comparative Study,2010,Português,9th INDUSCON,São Paulo,2010,"['CAMARGO, R. F. and', 'FEYH, Andressa R and', 'SILVA, Guilherme Sebastião da and', 'CAMPOS, Mauricio de and', 'Scherer, L. G. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Influência da utilização de diferentes métodos de sincronização na geração de correntes de compensação em filtros ativos de potência,2010,Português,XVIII Congresso Brasileiro de Automática,Bonito - MS,,"['SILVA, Guilherme Sebastião da and', 'FEYH, Andressa R and', 'CAMPOS, Mauricio de and', 'RECH, Cassiano and', 'BAGGIO, José Eduardo and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Control of micro hydro power stations used nonlinear model of hydraulic turbine applied on microgrid systems,2011,Português,XI Congresso Brasileiro de Eletrônica de Potência,Natal - RN,2011,"['Scherer, L. G. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Frequency and voltage control of micro hydro power stations based on hydraulic turbine?s linear model applied on induction generators,2011,Português,XI Congresso Brasileiro de Eletrônica de Potência,Natal - RN,2011,"['Scherer, L. G. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Closed loop selective harmonic elimination applied to a grid connected pwm converter with lcl filter,2011,Português,XI Congresso Brasileiro de Eletrônica de Potência,Natal -RN,2011,"['TIBOLA, J. R. and', 'PINHEIRO, Humberto and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Advances in the Modeling and Control of Micro Hydro Power Stations with Induction Generators,2011,Português,ECCE 2011,Phoenix - Arizona - USA,2011,"['Scherer, L. G. and', 'Camargo, Robinson Figueiredo de and', 'PINHEIRO, Humberto and', 'RECH, Cassiano and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO,Método de sincronismo em malha fechada aplicado a conversores estáticos,2011,Português,5º Seminário de Eletrônica de Potência e Controle,Santa Maria - RS,2011,"['Posse, F. C. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO,Estudo e Programação de DSP?s Aplicados a Métodos de Sincronização Utilizados em Micro-Redes,2011,Português,26ª JAI,Santa Maria,2011,"['Junior L. P. P. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO,ANÁLISE COMPARATIVA ENTRE MÉTODOS DE SINCRONIZAÇÃO APLICADOS A CONVERSORES TRIFÁSICOS,2011,Português,26ª JAI,Santa Maria,2011,"['Posse, F. C. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Comutador Eletrônico de TAPs Aplicado a um Transformador de Distribuição Monofásico,2012,Português,IV Simpósio Brasileiro de Sistemas Elétricos,Goiania,2012,"['SCHUCH, Luciano and', 'Beltrame, R. C. and', 'CAZAKEVICIUS, F. E. and', 'CAMARGO, R. F. and', 'MICHELS, Leandro and', 'RECH, Cassiano and', 'Marchesan, Tiago B. and', 'Quadros, C. J. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,MÉTODO HÍBRIDO DE CONTROLE PARA A REGULAÇÃO DE TENSÃO EM MICROCENTRAIS HIDRELÉTRICAS QUE UTILIZAM GERADORES DE INDUÇÃO AUTO-EXCITADOS,2012,Português,XIX - Congresso Brasileiro de Automática,Campina grande - PB,2012,"['Tischer, Celso B. and', 'Scherer, L. G. and', 'Posse, F. C. and', 'Franchi, C. M. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,DESENVOLVIMENTO DE UM SISTEMA DE SUPERVISÃO E CONTROLE APLICADO A GERAÇÃO DISTRIBUÍDA COM UTILIZAÇÃO DE FERRAMENTAS WEB,2012,Português,XIX - Congresso Brasileiro de Automática,Campina grande - PB,2012,"['DUTRA, D. V. and', 'Posse, F. C. and', 'Tischer, Celso B. and', 'Scherer, L. G. and', 'Franchi, C. M. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,REGULAÇÃO DE TENSÃO APLICADO A MICROCENTRAIS HIDRELÉTRICAS QUE UTILIZAM GERADORES DE INDUÇÃO AUTO-EXCITADOS EMPREGANDO UM NOVO MÉTODO HÍBRIDO DE CONTROLE,2012,Português,II CICPG,São leopoldo - RS,2012,"['CAMARGO, R. F. and', 'Franchi, C. M. and', 'Scherer, L. G. and', 'Posse, F. C. and', 'DUTRA, D. V. and', 'Corte, T. C. D. and', 'CORREA, R. A. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,UTILIZAÇÃO DE UM MÉTODO HÍBRIDO DE CONTROLE APLICADO NA REGULAÇÃO DE TENSÃO PARA MICROCENTRAIS HIDRELÉTRICAS BASEADO NO PRODIST MÓDULO 8,2012,Português,II CICPG,São Leopoldo - RS,2012,"['Tischer, Celso B. and', 'CAMARGO, R. F. and', 'Franchi, C. M. and', 'Scherer, L. G. and', 'DUTRA, D. V. and', 'Corte, T. C. D. and', 'CORREA, R. A. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO,Automatização do preparo de café através de um braço móvel,2012,Português,27ª JAI,Santa Maria,2012,"['BIAZUS, T. B. and', 'CAMARGO, R. F. and', 'PIUSSI, A. D. and', 'RAMOS, A. E. M. and', 'SOUZA, C. L. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO,Robótica nas Escolas - Motivação no Aprendizado dos Conhecimentos de Matemática e Física utilizando a Robótica Educacional como Ferramenta,2012,Português,27ª JAI,Santa Maria,2012,"['MELLO JUNIOR, M. M. and', 'CAMARGO, R. F. and', 'NUNES, L. V. V. and', 'MARTINS, L. T. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO,Análise e Desenvolvimento de um Protótipo de Robô Hexápode,2012,Português,27ª JAI,Santa Maria,2012,"['NUNES, L. V. V. and', 'CAMARGO, R. F. and', 'MELLO JUNIOR, M. M. and', 'MARTINS, L. T. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO,A Robótica Aplicada nos Cursos de Engenharia para a Construção dos Saberes,2012,Português,27ª JAI,Santa Maria,2012,"['MARTINS, L. T. and', 'CAMARGO, R. F. and', 'MELLO JUNIOR, M. M. and', 'NUNES, L. V. V. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO,Desenvolvimento de um braço robótico para escita de caracteres,2012,Português,27ª JAI,Santa Maria,2012,"['ROSA, L. W. D. and', 'CAMARGO, R. F. and', 'TRENTIN, V. and', 'BITENCOURT, I. A. B. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO,Braço Mecânico para Movimentação de Objetos de Pequeno Porte,2012,Português,27ª JAI,Santa Maria,2012,"['CAYE, D. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Desenvolvimento de um método baseado no controle do balanço de potência reativa para regulação de tensão em microcentrais hidrlétricas que empregam gerradores de indução,2012,Português,10 th INDUSCON 2012,Fortaleza - CE,2012,"['TISCHER, C. B. and', 'Scherer, L. G. and', 'Franchi, C. M. and', 'Posse, F. C. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Desenvolvimento de Alertas SMS Via Ferramentas Web aplicado em um sistema de geração distribuída,2012,Português,10 th INDUSCON 2012,Fortaleza - CE,2012,"['CAMARGO, R. F. and', 'DUTRA, D. V. and', 'TISCHER, C. B. and', 'Franchi, C. M. and', 'GRÜNDLING, Hilton Abilio and', 'RECH, Cassiano and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Hybrid method for control of voltage regulation applied in micro hydro power station,2012,Português,38th IECON 2012,"Montréal, Canada",2012,"['TISCHER, C. B. and', 'Posse, F. C. and', 'Scherer, L. G. and', 'Franchi, C. M. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Supervisory and control system development applied to distributed generation using Web tools,2012,Português,38th IECON 2012,"Montréal, Canada",2012,"['DUTRA, D. V. and', 'Posse, F. C. and', 'Tischer, Celso B. and', 'Scherer, L. G. and', 'Franchi, C. M. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO_EXPANDIDO,Método para Regulação de Tensão Baseado na Potência Reativa do Sistema de Geração aplicado a Geradores de Indução Auto-excitados,2012,Português,6º SEPOC,Santa Maria,2012,"['Tischer, Celso B. and', 'Posse, F. C. and', 'Scherer, L. G. and', 'DUTRA, D. V. and', 'Franchi, C. M. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO_EXPANDIDO,Sistema de alertas sms aplicado em um sistema de geração distribuída,2012,Português,6º SEPOC,Santa Maria,2012,"['DUTRA, D. V. and', 'Posse, F. C. and', 'Tischer, Celso B. and', 'CORREA, R. A. and', 'Scherer, L. G. and', 'Franchi, C. M. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO_EXPANDIDO,"Sistema SCADA Aplicado a Simulação, Emulação e Supervisão de Micro Centrais Hidroelétricas",2013,Português,CICTE 2013,Passo Fundo - RS,2013,"['SCHNEIDER, G. and', 'LIMA, V. F. and', 'Franchi, C. M. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO_EXPANDIDO,Sistema de Controle e Simulação Aplicado a Micro Centrais Hidroelétricas,2013,Português,CRICTE 2013,Passo Fundo - RS,2013,"['LIMA, V. F. and', 'SCHNEIDER, G. and', 'CAMARGO, R. F. and', 'Franchi, C. M. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO_EXPANDIDO,Sistema de Controle e Simulação Aplicado a Micro Centrais Hidroelétricas Utilizando ScadaBR,2013,Português,SEPOC 2013,Santa Maria - RS,2013,"['LIMA, V. F. and', 'SCHNEIDER, G. and', 'CAMARGO, R. F. and', 'Franchi, C. M. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO_EXPANDIDO,Sistema SCADA Aplicado a Micro Centrais Hidroelétricas,2013,Português,CRICTE 2013,Santa Maria - RS,2013,"['SCHNEIDER, G. and', 'LIMA, V. F. and', 'Franchi, C. M. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO_EXPANDIDO,MÉTODOS DE REGULAÇÃO DE TENSÃO PARA MICRO CENTRAIS HIDRELÉTRICAS QUE UTILIZAM GERADOR INDUTIVO AUTO-EXCITADO ? UMA ANÁLISE COMPARATIVA,2013,Português,SEPOC 2013,Santa Maria - RS,2013,"['Silva, M. M. and', 'CAMARGO, R. F. and', 'Posse, F. C. and', 'Franchi, C. M. and', 'PINHEIRO, José Renes and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO_EXPANDIDO,Sistema SCADA utilizando Rede Modbus Aplicado a Micro Centrais Hidroelétricas,2013,Português,28º JAI,Santa Maria - RS,2013,"['LIMA, V. F. and', 'SCHNEIDER, G. and', 'CAMARGO, R. F. and', 'Franchi, C. M. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO_EXPANDIDO,Sistema de Supervisão 'Web? Aplicado a Sistemas de Simulação de Micro Centrais Hidroelétricas,2013,Português,28ª JAI,Santa Maria - RS,2013,"['SCHNEIDER, G. and', 'LIMA, V. F. and', 'Franchi, C. M. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO_EXPANDIDO,ROBÓTICA PARA ALUNOS COM ALTAS HABILIDADES/SUPERDOTAÇÃO,2013,Português,28ª JAI,Santa Maria - RS,2013,"['Pretto, R. de M. and', 'Teixeira, C. T. and', 'Costa, A. dos S. and', 'Freitas, S. N. and', 'Guerra, R. da S. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Hybrid topology for voltage regulation applied in three-phase four-wire micro hydro power station,2013,Português,IECON 2013,Vienna - Austria,2013,"['Scherer, L. G. and', 'TISCHER, C. B. and', 'Posse, F. C. and', 'Franchi, C. M. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,SCADA System Applied To Micro Hydropower Plant,2013,Português,IECON 2013,Santa Maria - RS,2013,"['SCHNEIDER, G. and', 'LIMA, V. F. and', 'Franchi, C. M. and', 'CAMARGO, R. F. and', 'Scherer, L. G. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,New hybrid topology of voltage regulation applied in three-phase four-wire system based on induction generator,2013,Português,COBEP 2013,Gramado-RS,2013,"['Scherer, L. G. and', 'Tischer, Celso B. and', 'Posse, F. C. and', 'Franchi, C. M. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Synchronization method and frequency tracking applied on voltage converter,2013,Português,COBEP 2013,Gramado-RS,2013,"['Tischer, Celso B. and', 'Scherer, L. G. and', 'Posse, F. C. and', 'LIMA, V. F. and', 'Franchi, C. M. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Capability Analysis of a D-STATCOM Integrated to a Single-Phase to Three-Phase Converter for Rural Grids,2014,Português,23rd IEEE International Symposium on Industrial Electronics,ISTANBUL,2014,"['SCAPINI, R. and', 'MICHELS, Leandro and', 'RECH, Cassiano and', 'SCHUCH, Luciano and', 'CAMARGO, R. F. and', 'Marchesan, Tiago B. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Controle Adaptativo Aplicado a Regulacao de Tensao de Sistemas com Gerador de Inducao Auto-Excitado,2014,Português,REI`2014,Santa Maria - RS,2014,"['Schone, Matheus and', 'Scherer, L. G. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Regulador Linear Quadratico Aplicado a Um Sistema de Geracao Hidraulico Isolado,2014,Português,REI`2014,Santa Maria - RS,2014,"['Silva, M. M. and', 'CAMARGO, R. F. and', 'PINHEIRO, José Renes and', 'Anselmini, F. J. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Controlador Proporcional Ressonante Aplicado a Um Sistema de Microgeracao Hidreletrica,2014,Português,REI`2014,Santa Maria - RS,2014,"['Tischer, Celso B. and', 'Reis, Andrei Roberto and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,CONTROLE ADAPTATIVO DISCRETO APLICADO À REGULAÇÃO DE TENSÃO DE SISTEMAS COM GERADOR DE INDUÇÃO,2014,Português,XX Congresso Brasileiro de Automática,Belo Horizonte - MG,2014,"['Scherer, L. G. and', 'TAMBARA, R. V. and', 'CAMARGO, R. F. and', 'GRÜNDLIN, H. A. and', 'BOTTERÓN, Fernando and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO_EXPANDIDO,DESENVOLVIMENTO DE UM SISTEMA SUPERVISÓRIO APLICADO A MICRO CENTRAIS DE GERAÇAO UTILIZANDO UM APLICATIVO SCADA,2014,Português,CRICTE 2014,Alegrete - RS,2014,"['Schone, Matheus and', 'KENNE, T. G. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO_EXPANDIDO,CONTROLE LQR APLICADO AO USO DE UM STATCOM EM GERADOR DE INDUÇÃO AUTO EXCITADO,2014,Português,CRCITE 2014,Alegrete - RS,2014,"['CAMARGO, R. F. and', 'Silva, M. M. and', 'Anselmini, F. J. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO_EXPANDIDO,REGULAÇÃO DE TENSÃO EM MICRO GERAÇÃO COM CARGAS NÃO LINEARES UTILIZANDO CONTROLADORES PRD EM UM DSTATCOM,2014,Português,CRICTE 2014,Alegrete - RS,2014,"['Reis, Andrei Roberto and', 'TISCHER, C. B. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO_EXPANDIDO,Compensação de Harmônicos aplicado a um Sistema de Microgeração Hidrelétrica utilizando Controlador Proporcional Ressonante,2014,Português,29ª JAI,Santa Maria - RS,2014,"['Reis, Andrei Roberto and', 'TISCHER, C. B. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO_EXPANDIDO,Estudo sobre a Temática de Descentralização da Geração de Energia Elétrica Através da Pesquisa de Turbi nas Hidro Cinéticas,2014,Português,29ª JAI,Santa Maria - RS,2014,"['MUNARETTO, K. M. R. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO_EXPANDIDO,Utilização de Microcontroladores como Ferramentas d e Ensino-Aprendizagem para Estudantes de Escolas de Ensino Médio e Fundamental e Estímulo à Formação d e Futuros Engenheiro,2014,Português,29ª JAI,Santa Maria - RS,2014,"['PEDROSO, D. A. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO_EXPANDIDO,Uso de STATCOM em Gerador de Indução Auto Excitado co m Controle LQR,2014,Português,29ª JAI,Santa Maria - RS,2014,"['Anselmini, F. J. and', 'Silva, M. M. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO_EXPANDIDO,SISTEMA SUPERVISÓRIO APLICADO A M ICRO CENTRAIS DE GERAÇÃO,2014,Português,29ª JAI,Santa Maria - RS,2014,"['KENNE, T. G. and', 'Schone, Matheus and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Discrete-Time Super-Twisting Sliding-Mode Control Applied to a DSTATCOM-Based Voltage Regulator for a Self Excited Induction Generator,2014,Português,IECON'2014,"Dallas, TX - USA",2014,"['Silva, M. M. and', 'CAMARGO, R. F. and', 'PINHEIRO, José Renes and', 'Vieira, R. P. and', 'KENNE, T. G. and', 'BOTTERÓN, Fernando and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Discrete-time Adaptive Control Applied to Voltage Regulation of Induction Generator Based Systems,2014,Português,IECON'2014,"Dallas, TX - USA",2014,"['Scherer, L. G. and', 'TAMBARA, R. V. and', 'BOTTERÓN, Fernando and', 'CAMARGO, R. F. and', 'GRÜNDLIN, H. A. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,A Discrete-time Sliding Mode Current Observer Applied to a DSTATCOM-Based Voltage Regulator for a Self Excited Induction Generator,2014,Português,IECON'2014,"Dallas, TX - USA",2014,"['Silva, M. M. and', 'CAMARGO, R. F. and', 'GRÜNDLING, Hilton Abilio and', 'PINHEIRO, José Renes and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Controle Adaptativo Integral por Modos Deslizantes e Segunda Ordem aplicado em um SEIG-DSTATCOM para Regulação de Tensão,2014,Português,XI INDUSCON,Juiz de Fora - MG,2014,"['Silva, M. M. and', 'Vieira, R. P. and', 'PINHEIRO, José Renes and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Controladores PRD aplicados a um DSTATCOM utilizado na regulação de tensão em sistema de micro geração sob influência de cargas não-lineares,2014,Português,XI INDUSCON,Juiz de Fora - MG,2014,"['TISCHER, C. B. and', 'SILVA, Guilherme Sebastião da and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,DI STRI BUTI ON STATCOM I NTEGRATED TO A SI NGLE-PHASE TO THREE-PHASE CONVERTER,2014,Português,IECON'2014,"Dallas, TX - USA",2014,"['SCAPINI, R. and', 'RECH, Cassiano and', 'Marchesan, Tiago B. and', 'SCHUCH, Luciano and', 'CAMARGO, R. F. and', 'MICHELS, Leandro and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,"CONVERSOR MONOFÁSI CO PARA TRI FÁSI CO I NTERATI VO COM COMPENSAÇÃO ,ATI VA DE TENSÃO MONOFÁSI CA",2014,Português,20o Congresso Brasileiro de Automática,Belo Horizonte - MG,2014,"['SCAPINI, R. and', 'RECH, Cassiano and', 'CAMARGO, R. F. and', 'Marchesan, Tiago B. and', 'SCHUCH, Luciano and', 'MICHELS, Leandro and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Voltage Regulation of Stand-Alone Micro Generation SEIG Based System Under Nonlinear and Unbalanced Load,2015,Português,24th ISIE,Búzio - RJ,2015,"['Scherer, L. G. and', 'TISCHER, C. B. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Hybrid Topology and PRD Controller applied in Three-Phase System based on Induction Generator,2015,Português,24th ISIE,Búzios - RJ,2015,"['TISCHER, C. B. and', 'Scherer, L. G. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO_EXPANDIDO,Regulação de tensão utilizando controle adaptativo integral por modos deslizantes de segunda ordem aplicado em um GIAE-DSTATCOM,2015,Português,SEPOC 2015,Santa Maria - RS,2015,"['Silva, M. M. and', 'CAMARGO, R. F. and', 'Anselmini, F. J. and', 'MUNARETTO, K. M. R. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO_EXPANDIDO,Controlador PRD aplicado a uma topologia híbrida em um sistema de regulação de tensão,2015,Português,SEPOC 2015,Santa Maria - RS,2015,"['PEDROSO, D. A. and', 'Reis, Andrei Roberto and', 'TISCHER, C. B. and', 'Scherer, L. G. and', 'CAMARGO, R. F. and', 'TIBOLA, J. R. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO_EXPANDIDO,Regulação de tensão de um sistema de micro geração isolado baseado em GIAE sob cargas não-lineares e desbalanceadas,2015,Português,SEPOC 2015,Santa Maria - RS,2015,"['Scherer, L. G. and', 'TISCHER, C. B. and', 'Schone, Matheus and', 'LIMA, V. F. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO_EXPANDIDO,Sistema de almacenamiento híbrido con alta densidad de energía y alta capacidad de potencia para generación distribuida,2015,Português,SEPOC 2015,Santa Maria - RS,2015,"['AGUIRRE, G. Y. and', 'BOTTERÓN, Fernando and', 'PINHEIRO, José Renes and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Voltage and frequency regulation of induction generator based system appliyng proporcional-resonant controller,2015,Português,13th Brazilian Power Electronics Conference and 1º SPEC,Fortaleza - CE,2015,"['TISCHER, C. B. and', 'Scherer, L. G. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Monitoramento Remoto de Dados Aplicado à um Sistema de Microgeração de Energia Hidroelétrica,2016,Português,INDUSCON 2016,Curitiba- PR,2016,"['MEDEIROS, M. N. and', 'LIMA, V. F. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO,DESENVOLVIMENTO DE UM SISTEMA DE INSTRUMENTAÇÃO E SUPERVISÃO APLICADO A UMA BANCADA DE MICROGERAÇÃO HIDROELÉTRICA,2016,Português,JAI 2016,Santa Maria,2016,"['MAZIEIRO, L. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO,DESENVOLVIMENTO DE UM SISTEMA HÍBRIDO DE GERAÇÃO DE ENERGIA BASEADO EM FONTES FOTOVOLTAICAS E HIDRELÉTRICAS,2016,Português,JAI 2016,Santa Maria,2016,"['PEDROSO, D. A. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO,UTILIZAÇÃO DE MICROCONTROLADORES COMO FERRAMENTA DE ENSINO-APRENDIZAGEM PARA ESTUDANTES DE ESCOLAS DE ENSINO MÉDIO DA REGIÃO DA FRONTEIRA OESTE,2016,Português,JAI 2016,Santa Maria,2016,"['PEDROSO, D. A. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO,Modelagem de um Sistema Elétrico de Geração baseado em Geradores de Indução Autoexcitados,2017,Português,JAI 2017,Santa Maria,2017,"['PIVETTA, R. E. and', 'SOUZA, C. A. and', 'CAMARGO, R. F. and', 'Scherer, L. G. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO,Desenvolvimento de Um Sistema de Supervisão Aplicado à Bancada de Microgeração Hidroelétrica,2017,Português,JAI 2017,Santa Maria,2017,"['SCHOPF, A. M. and', 'MEDEIROS, M. N. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO,Utilização de Microcontroladores como Ferramentas de Ensino-Aprendizagem para Estudantes de Escolas de Ensino Médio das Regiões Centro e Fronteira Oeste do RS,2017,Português,JAI 2017,Santa Maria,2017,"['SILVEIRA, M. A. H. and', 'PEDROSO, D. A. and', 'CAMERINI, M. and', 'KLEIN, D. and', 'PEIXOTO, J. S. and', 'CAMARGO, R. F. and']"
